p20,variable,type,value,filename,iso3,survey_year
FALSE,registration,statistic,,trhr31dt,TUR,1993
FALSE,registration,numerator,,trhr31dt,TUR,1993
FALSE,registration,denominator,,trhr31dt,TUR,1993
TRUE,mortality,statistic,,trhr41dt,TUR,1996
TRUE,mortality,numerator,,trhr41dt,TUR,1996
TRUE,mortality,denominator,,trhr41dt,TUR,1996
FALSE,mortality,statistic,0.05999020296097,trhr41dt,TUR,1996
FALSE,mortality,numerator,519.981949,trhr41dt,TUR,1996
FALSE,mortality,denominator,8667.7811265,trhr41dt,TUR,1996
TRUE,stunting,statistic,,trhr41dt,TUR,1996
TRUE,stunting,numerator,,trhr41dt,TUR,1996
TRUE,stunting,denominator,,trhr41dt,TUR,1996
FALSE,stunting,statistic,,trhr41dt,TUR,1996
FALSE,stunting,numerator,,trhr41dt,TUR,1996
FALSE,stunting,denominator,,trhr41dt,TUR,1996
TRUE,registration,statistic,,trhr41dt,TUR,1996
TRUE,registration,numerator,,trhr41dt,TUR,1996
TRUE,registration,denominator,,trhr41dt,TUR,1996
FALSE,registration,statistic,,trhr41dt,TUR,1996
FALSE,registration,numerator,,trhr41dt,TUR,1996
FALSE,registration,denominator,,trhr41dt,TUR,1996
TRUE,mortality,statistic,,trhr4adt,TUR,2002
TRUE,mortality,numerator,,trhr4adt,TUR,2002
TRUE,mortality,denominator,,trhr4adt,TUR,2002
FALSE,mortality,statistic,0.048149600675126,trhr4adt,TUR,2002
FALSE,mortality,numerator,508.9057065,trhr4adt,TUR,2002
FALSE,mortality,denominator,10569.261206,trhr4adt,TUR,2002
TRUE,stunting,statistic,,trhr4adt,TUR,2002
TRUE,stunting,numerator,,trhr4adt,TUR,2002
TRUE,stunting,denominator,,trhr4adt,TUR,2002
FALSE,stunting,statistic,,trhr4adt,TUR,2002
FALSE,stunting,numerator,,trhr4adt,TUR,2002
FALSE,stunting,denominator,,trhr4adt,TUR,2002
TRUE,registration,statistic,,trhr4adt,TUR,2002
TRUE,registration,numerator,,trhr4adt,TUR,2002
TRUE,registration,denominator,,trhr4adt,TUR,2002
FALSE,registration,statistic,,trhr4adt,TUR,2002
FALSE,registration,numerator,,trhr4adt,TUR,2002
FALSE,registration,denominator,,trhr4adt,TUR,2002
TRUE,mortality,statistic,,trhr51dt,TUR,2008
TRUE,mortality,numerator,,trhr51dt,TUR,2008
TRUE,mortality,denominator,,trhr51dt,TUR,2008
FALSE,mortality,statistic,0.0356319890351177,trhr51dt,TUR,2008
FALSE,mortality,numerator,323.2143405,trhr51dt,TUR,2008
FALSE,mortality,denominator,9070.903681,trhr51dt,TUR,2008
TRUE,stunting,statistic,,trhr51dt,TUR,2008
TRUE,stunting,numerator,,trhr51dt,TUR,2008
TRUE,stunting,denominator,,trhr51dt,TUR,2008
FALSE,stunting,statistic,,trhr51dt,TUR,2008
FALSE,stunting,numerator,,trhr51dt,TUR,2008
FALSE,stunting,denominator,,trhr51dt,TUR,2008
TRUE,registration,statistic,,trhr51dt,TUR,2008
TRUE,registration,numerator,,trhr51dt,TUR,2008
TRUE,registration,denominator,,trhr51dt,TUR,2008
FALSE,registration,statistic,,trhr51dt,TUR,2008
FALSE,registration,numerator,,trhr51dt,TUR,2008
FALSE,registration,denominator,,trhr51dt,TUR,2008
TRUE,mortality,statistic,,trhr61dt,TUR,2013
TRUE,mortality,numerator,,trhr61dt,TUR,2013
TRUE,mortality,denominator,,trhr61dt,TUR,2013
FALSE,mortality,statistic,0.0216726154843379,trhr61dt,TUR,2013
FALSE,mortality,numerator,176.098191,trhr61dt,TUR,2013
FALSE,mortality,denominator,8125.377905,trhr61dt,TUR,2013
TRUE,stunting,statistic,,trhr61dt,TUR,2013
TRUE,stunting,numerator,,trhr61dt,TUR,2013
TRUE,stunting,denominator,,trhr61dt,TUR,2013
FALSE,stunting,statistic,,trhr61dt,TUR,2013
FALSE,stunting,numerator,,trhr61dt,TUR,2013
FALSE,stunting,denominator,,trhr61dt,TUR,2013
TRUE,registration,statistic,,trhr61dt,TUR,2013
TRUE,registration,numerator,,trhr61dt,TUR,2013
TRUE,registration,denominator,,trhr61dt,TUR,2013
FALSE,registration,statistic,,trhr61dt,TUR,2013
FALSE,registration,numerator,,trhr61dt,TUR,2013
FALSE,registration,denominator,,trhr61dt,TUR,2013
TRUE,mortality,statistic,0.107284048955096,tzhr3adt,TZA,1996
TRUE,mortality,numerator,12.18861,tzhr3adt,TZA,1996
TRUE,mortality,denominator,113.610645,tzhr3adt,TZA,1996
FALSE,mortality,statistic,0.134934402195598,tzhr3adt,TZA,1996
FALSE,mortality,numerator,2075.929748,tzhr3adt,TZA,1996
FALSE,mortality,denominator,15384.732983,tzhr3adt,TZA,1996
TRUE,stunting,statistic,,tzhr3adt,TZA,1996
TRUE,stunting,numerator,,tzhr3adt,TZA,1996
TRUE,stunting,denominator,,tzhr3adt,TZA,1996
FALSE,stunting,statistic,,tzhr3adt,TZA,1996
FALSE,stunting,numerator,,tzhr3adt,TZA,1996
FALSE,stunting,denominator,,tzhr3adt,TZA,1996
TRUE,registration,statistic,,tzhr3adt,TZA,1996
TRUE,registration,numerator,,tzhr3adt,TZA,1996
TRUE,registration,denominator,,tzhr3adt,TZA,1996
FALSE,registration,statistic,,tzhr3adt,TZA,1996
FALSE,registration,numerator,,tzhr3adt,TZA,1996
FALSE,registration,denominator,,tzhr3adt,TZA,1996
TRUE,mortality,statistic,,tzhr41dt,TZA,1999
TRUE,mortality,numerator,,tzhr41dt,TZA,1999
TRUE,mortality,denominator,,tzhr41dt,TZA,1999
FALSE,mortality,statistic,0.146562127476743,tzhr41dt,TZA,1999
FALSE,mortality,numerator,1067.7714705,tzhr41dt,TZA,1999
FALSE,mortality,denominator,7285.452858,tzhr41dt,TZA,1999
TRUE,stunting,statistic,,tzhr41dt,TZA,1999
TRUE,stunting,numerator,,tzhr41dt,TZA,1999
TRUE,stunting,denominator,,tzhr41dt,TZA,1999
FALSE,stunting,statistic,,tzhr41dt,TZA,1999
FALSE,stunting,numerator,,tzhr41dt,TZA,1999
FALSE,stunting,denominator,,tzhr41dt,TZA,1999
TRUE,registration,statistic,,tzhr41dt,TZA,1999
TRUE,registration,numerator,,tzhr41dt,TZA,1999
TRUE,registration,denominator,,tzhr41dt,TZA,1999
FALSE,registration,statistic,,tzhr41dt,TZA,1999
FALSE,registration,numerator,,tzhr41dt,TZA,1999
FALSE,registration,denominator,,tzhr41dt,TZA,1999
TRUE,mortality,statistic,0.105056827123416,tzhr4idt,TZA,2005
TRUE,mortality,numerator,18.683268,tzhr4idt,TZA,2005
TRUE,mortality,denominator,177.839637,tzhr4idt,TZA,2005
FALSE,mortality,statistic,0.121633599995752,tzhr4idt,TZA,2005
FALSE,mortality,numerator,2289.08657,tzhr4idt,TZA,2005
FALSE,mortality,denominator,18819.524951,tzhr4idt,TZA,2005
TRUE,stunting,statistic,,tzhr4idt,TZA,2005
TRUE,stunting,numerator,,tzhr4idt,TZA,2005
TRUE,stunting,denominator,,tzhr4idt,TZA,2005
FALSE,stunting,statistic,,tzhr4idt,TZA,2005
FALSE,stunting,numerator,,tzhr4idt,TZA,2005
FALSE,stunting,denominator,,tzhr4idt,TZA,2005
TRUE,registration,statistic,,tzhr4idt,TZA,2005
TRUE,registration,numerator,,tzhr4idt,TZA,2005
TRUE,registration,denominator,,tzhr4idt,TZA,2005
FALSE,registration,statistic,,tzhr4idt,TZA,2005
FALSE,registration,numerator,,tzhr4idt,TZA,2005
FALSE,registration,denominator,,tzhr4idt,TZA,2005
TRUE,mortality,statistic,0.153918810776328,tzhr63dt,TZA,2010
TRUE,mortality,numerator,25.781162,tzhr63dt,TZA,2010
TRUE,mortality,denominator,167.4984485,tzhr63dt,TZA,2010
FALSE,mortality,statistic,0.0883013241146053,tzhr63dt,TZA,2010
FALSE,mortality,numerator,1591.720567,tzhr63dt,TZA,2010
FALSE,mortality,denominator,18026.0101755,tzhr63dt,TZA,2010
TRUE,stunting,statistic,0.453378318908321,tzhr63dt,TZA,2010
TRUE,stunting,numerator,27.553278,tzhr63dt,TZA,2010
TRUE,stunting,denominator,60.773259,tzhr63dt,TZA,2010
FALSE,stunting,statistic,0.424117746631147,tzhr63dt,TZA,2010
FALSE,stunting,numerator,3179.893119,tzhr63dt,TZA,2010
FALSE,stunting,denominator,7497.665788,tzhr63dt,TZA,2010
TRUE,registration,statistic,0,tzhr63dt,TZA,2010
TRUE,registration,numerator,0,tzhr63dt,TZA,2010
TRUE,registration,denominator,65.467039,tzhr63dt,TZA,2010
FALSE,registration,statistic,0.167065719641065,tzhr63dt,TZA,2010
FALSE,registration,numerator,1380.940725,tzhr63dt,TZA,2010
FALSE,registration,denominator,8265.85327,tzhr63dt,TZA,2010
TRUE,mortality,statistic,0.0458191164807786,tzhr7adt,TZA,2015
TRUE,mortality,numerator,7.402336,tzhr7adt,TZA,2015
TRUE,mortality,denominator,161.555625,tzhr7adt,TZA,2015
FALSE,mortality,statistic,0.0730879489593655,tzhr7adt,TZA,2015
FALSE,mortality,numerator,1617.5304415,tzhr7adt,TZA,2015
FALSE,mortality,denominator,22131.2879145,tzhr7adt,TZA,2015
TRUE,stunting,statistic,0.468542543250006,tzhr7adt,TZA,2015
TRUE,stunting,numerator,32.863678,tzhr7adt,TZA,2015
TRUE,stunting,denominator,70.140222,tzhr7adt,TZA,2015
FALSE,stunting,statistic,0.346822176160437,tzhr7adt,TZA,2015
FALSE,stunting,numerator,3436.792556,tzhr7adt,TZA,2015
FALSE,stunting,denominator,9909.379481,tzhr7adt,TZA,2015
TRUE,registration,statistic,0.0449203960387639,tzhr7adt,TZA,2015
TRUE,registration,numerator,3.049692,tzhr7adt,TZA,2015
TRUE,registration,denominator,67.891031,tzhr7adt,TZA,2015
FALSE,registration,statistic,0.269445544337711,tzhr7adt,TZA,2015
FALSE,registration,numerator,2812.51415,tzhr7adt,TZA,2015
FALSE,registration,denominator,10438.154236,tzhr7adt,TZA,2015
TRUE,mortality,statistic,,uahr51dt,UKR,2005
TRUE,mortality,numerator,,uahr51dt,UKR,2005
TRUE,mortality,denominator,,uahr51dt,UKR,2005
FALSE,mortality,statistic,0.0183712246884834,uahr51dt,UKR,2005
FALSE,mortality,numerator,58.4742025,uahr51dt,UKR,2005
FALSE,mortality,denominator,3182.9234845,uahr51dt,UKR,2005
TRUE,stunting,statistic,,uahr51dt,UKR,2005
TRUE,stunting,numerator,,uahr51dt,UKR,2005
TRUE,stunting,denominator,,uahr51dt,UKR,2005
FALSE,stunting,statistic,,uahr51dt,UKR,2005
FALSE,stunting,numerator,,uahr51dt,UKR,2005
FALSE,stunting,denominator,,uahr51dt,UKR,2005
TRUE,registration,statistic,,uahr51dt,UKR,2005
TRUE,registration,numerator,,uahr51dt,UKR,2005
TRUE,registration,denominator,,uahr51dt,UKR,2005
FALSE,registration,statistic,,uahr51dt,UKR,2005
FALSE,registration,numerator,,uahr51dt,UKR,2005
FALSE,registration,denominator,,uahr51dt,UKR,2005
TRUE,mortality,statistic,0.149762126098677,ughr33dt,UGA,1993
TRUE,mortality,numerator,13.193152,ughr33dt,UGA,1993
TRUE,mortality,denominator,88.0940485,ughr33dt,UGA,1993
FALSE,mortality,statistic,0.138881046211879,ughr33dt,UGA,1993
FALSE,mortality,numerator,2208.819662,ughr33dt,UGA,1993
FALSE,mortality,denominator,15904.3996445,ughr33dt,UGA,1993
TRUE,stunting,statistic,,ughr33dt,UGA,1993
TRUE,stunting,numerator,,ughr33dt,UGA,1993
TRUE,stunting,denominator,,ughr33dt,UGA,1993
FALSE,stunting,statistic,,ughr33dt,UGA,1993
FALSE,stunting,numerator,,ughr33dt,UGA,1993
FALSE,stunting,denominator,,ughr33dt,UGA,1993
TRUE,registration,statistic,,ughr33dt,UGA,1993
TRUE,registration,numerator,,ughr33dt,UGA,1993
TRUE,registration,denominator,,ughr33dt,UGA,1993
FALSE,registration,statistic,,ughr33dt,UGA,1993
FALSE,registration,numerator,,ughr33dt,UGA,1993
FALSE,registration,denominator,,ughr33dt,UGA,1993
TRUE,mortality,statistic,0.264659975436084,ughr41dt,UGA,1999
TRUE,mortality,numerator,20.143921,ughr41dt,UGA,1999
TRUE,mortality,denominator,76.112457,ughr41dt,UGA,1999
FALSE,mortality,statistic,0.138311637311214,ughr41dt,UGA,1999
FALSE,mortality,numerator,2277.977116,ughr41dt,UGA,1999
FALSE,mortality,denominator,16469.887569,ughr41dt,UGA,1999
TRUE,stunting,statistic,,ughr41dt,UGA,1999
TRUE,stunting,numerator,,ughr41dt,UGA,1999
TRUE,stunting,denominator,,ughr41dt,UGA,1999
FALSE,stunting,statistic,,ughr41dt,UGA,1999
FALSE,stunting,numerator,,ughr41dt,UGA,1999
FALSE,stunting,denominator,,ughr41dt,UGA,1999
TRUE,registration,statistic,,ughr41dt,UGA,1999
TRUE,registration,numerator,,ughr41dt,UGA,1999
TRUE,registration,denominator,,ughr41dt,UGA,1999
FALSE,registration,statistic,,ughr41dt,UGA,1999
FALSE,registration,numerator,,ughr41dt,UGA,1999
FALSE,registration,denominator,,ughr41dt,UGA,1999
TRUE,mortality,statistic,0.127151646980316,ughr52dt,UGA,2005
TRUE,mortality,numerator,15.859005,ughr52dt,UGA,2005
TRUE,mortality,denominator,124.7251245,ughr52dt,UGA,2005
FALSE,mortality,statistic,0.130489242828101,ughr52dt,UGA,2005
FALSE,mortality,numerator,2472.343496,ughr52dt,UGA,2005
FALSE,mortality,denominator,18946.7226755,ughr52dt,UGA,2005
TRUE,stunting,statistic,0.537201509065345,ughr52dt,UGA,2005
TRUE,stunting,numerator,4.997858,ughr52dt,UGA,2005
TRUE,stunting,denominator,9.303507,ughr52dt,UGA,2005
FALSE,stunting,statistic,0.381243664544473,ughr52dt,UGA,2005
FALSE,stunting,numerator,1032.142628,ughr52dt,UGA,2005
FALSE,stunting,denominator,2707.304341,ughr52dt,UGA,2005
TRUE,registration,statistic,0.0825809190799866,ughr52dt,UGA,2005
TRUE,registration,numerator,4.644732,ughr52dt,UGA,2005
TRUE,registration,denominator,56.244615,ughr52dt,UGA,2005
FALSE,registration,statistic,0.209315037823548,ughr52dt,UGA,2005
FALSE,registration,numerator,1797.344192,ughr52dt,UGA,2005
FALSE,registration,denominator,8586.78961,ughr52dt,UGA,2005
TRUE,mortality,statistic,0.105564650819531,ughr60dt,UGA,2011
TRUE,mortality,numerator,14.164958,ughr60dt,UGA,2011
TRUE,mortality,denominator,134.182777,ughr60dt,UGA,2011
FALSE,mortality,statistic,0.0989457198891609,ughr60dt,UGA,2011
FALSE,mortality,numerator,1811.2986065,ughr60dt,UGA,2011
FALSE,mortality,denominator,18305.9823965,ughr60dt,UGA,2011
TRUE,stunting,statistic,0.480241959085985,ughr60dt,UGA,2011
TRUE,stunting,numerator,5.316582,ughr60dt,UGA,2011
TRUE,stunting,denominator,11.070632,ughr60dt,UGA,2011
FALSE,stunting,statistic,0.339013246698414,ughr60dt,UGA,2011
FALSE,stunting,numerator,807.378748,ughr60dt,UGA,2011
FALSE,stunting,denominator,2381.555163,ughr60dt,UGA,2011
TRUE,registration,statistic,0.173204058401024,ughr60dt,UGA,2011
TRUE,registration,numerator,9.014342,ughr60dt,UGA,2011
TRUE,registration,denominator,52.044635,ughr60dt,UGA,2011
FALSE,registration,statistic,0.300461836875116,ughr60dt,UGA,2011
FALSE,registration,numerator,2539.039342,ughr60dt,UGA,2011
FALSE,registration,denominator,8450.455367,ughr60dt,UGA,2011
TRUE,mortality,statistic,0,uzhr31dt,UZB,1996
TRUE,mortality,numerator,0,uzhr31dt,UZB,1996
TRUE,mortality,denominator,20.420115,uzhr31dt,UZB,1996
FALSE,mortality,statistic,0.0536122621330557,uzhr31dt,UZB,1996
FALSE,mortality,numerator,322.2734905,uzhr31dt,UZB,1996
FALSE,mortality,denominator,6011.1899345,uzhr31dt,UZB,1996
TRUE,stunting,statistic,,uzhr31dt,UZB,1996
TRUE,stunting,numerator,,uzhr31dt,UZB,1996
TRUE,stunting,denominator,,uzhr31dt,UZB,1996
FALSE,stunting,statistic,,uzhr31dt,UZB,1996
FALSE,stunting,numerator,,uzhr31dt,UZB,1996
FALSE,stunting,denominator,,uzhr31dt,UZB,1996
TRUE,registration,statistic,,uzhr31dt,UZB,1996
TRUE,registration,numerator,,uzhr31dt,UZB,1996
TRUE,registration,denominator,,uzhr31dt,UZB,1996
FALSE,registration,statistic,,uzhr31dt,UZB,1996
FALSE,registration,numerator,,uzhr31dt,UZB,1996
FALSE,registration,denominator,,uzhr31dt,UZB,1996
TRUE,mortality,statistic,0.0651694407077823,vnhr31dt,VNM,1996
TRUE,mortality,numerator,1.690183,vnhr31dt,VNM,1996
TRUE,mortality,denominator,25.935208,vnhr31dt,VNM,1996
FALSE,mortality,statistic,0.0428028940798407,vnhr31dt,VNM,1996
FALSE,mortality,numerator,394.24987,vnhr31dt,VNM,1996
FALSE,mortality,denominator,9210.822737,vnhr31dt,VNM,1996
TRUE,stunting,statistic,,vnhr31dt,VNM,1996
TRUE,stunting,numerator,,vnhr31dt,VNM,1996
TRUE,stunting,denominator,,vnhr31dt,VNM,1996
FALSE,stunting,statistic,,vnhr31dt,VNM,1996
FALSE,stunting,numerator,,vnhr31dt,VNM,1996
FALSE,stunting,denominator,,vnhr31dt,VNM,1996
TRUE,registration,statistic,,vnhr31dt,VNM,1996
TRUE,registration,numerator,,vnhr31dt,VNM,1996
TRUE,registration,denominator,,vnhr31dt,VNM,1996
FALSE,registration,statistic,,vnhr31dt,VNM,1996
FALSE,registration,numerator,,vnhr31dt,VNM,1996
FALSE,registration,denominator,,vnhr31dt,VNM,1996
TRUE,mortality,statistic,0.025116410948966,vnhr41dt,VNM,2002
TRUE,mortality,numerator,0.897153,vnhr41dt,VNM,2002
TRUE,mortality,denominator,35.719793,vnhr41dt,VNM,2002
FALSE,mortality,statistic,0.0335957057081742,vnhr41dt,VNM,2002
FALSE,mortality,numerator,237.624995,vnhr41dt,VNM,2002
FALSE,mortality,denominator,7073.076454,vnhr41dt,VNM,2002
TRUE,stunting,statistic,,vnhr41dt,VNM,2002
TRUE,stunting,numerator,,vnhr41dt,VNM,2002
TRUE,stunting,denominator,,vnhr41dt,VNM,2002
FALSE,stunting,statistic,,vnhr41dt,VNM,2002
FALSE,stunting,numerator,,vnhr41dt,VNM,2002
FALSE,stunting,denominator,,vnhr41dt,VNM,2002
TRUE,registration,statistic,,vnhr41dt,VNM,2002
TRUE,registration,numerator,,vnhr41dt,VNM,2002
TRUE,registration,denominator,,vnhr41dt,VNM,2002
FALSE,registration,statistic,,vnhr41dt,VNM,2002
FALSE,registration,numerator,,vnhr41dt,VNM,2002
FALSE,registration,denominator,,vnhr41dt,VNM,2002
TRUE,mortality,statistic,0.0597571407301577,yehr61dt,YEM,2013
TRUE,mortality,numerator,7.073659,yehr61dt,YEM,2013
TRUE,mortality,denominator,118.3734515,yehr61dt,YEM,2013
FALSE,mortality,statistic,0.0576872716844589,yehr61dt,YEM,2013
FALSE,mortality,numerator,2233.419055,yehr61dt,YEM,2013
FALSE,mortality,denominator,38715.976502,yehr61dt,YEM,2013
TRUE,stunting,statistic,0.817704064035772,yehr61dt,YEM,2013
TRUE,stunting,numerator,28.495267,yehr61dt,YEM,2013
TRUE,stunting,denominator,34.847897,yehr61dt,YEM,2013
FALSE,stunting,statistic,0.465691982219413,yehr61dt,YEM,2013
FALSE,stunting,numerator,6463.070038,yehr61dt,YEM,2013
FALSE,stunting,denominator,13878.422401,yehr61dt,YEM,2013
TRUE,registration,statistic,0.0359831876767059,yehr61dt,YEM,2013
TRUE,registration,numerator,0.942351,yehr61dt,YEM,2013
TRUE,registration,denominator,26.188647,yehr61dt,YEM,2013
FALSE,registration,statistic,0.349283521495704,yehr61dt,YEM,2013
FALSE,registration,numerator,4878.658971,yehr61dt,YEM,2013
FALSE,registration,denominator,13967.618484,yehr61dt,YEM,2013
TRUE,mortality,statistic,0.077044596179832,zahr71dt,ZAF,2015
TRUE,mortality,numerator,2.1251575,zahr71dt,ZAF,2015
TRUE,mortality,denominator,27.5834725,zahr71dt,ZAF,2015
FALSE,mortality,statistic,0.0487672966638322,zahr71dt,ZAF,2015
FALSE,mortality,numerator,399.2618035,zahr71dt,ZAF,2015
FALSE,mortality,denominator,8187.080909,zahr71dt,ZAF,2015
TRUE,stunting,statistic,0.238014032393245,zahr71dt,ZAF,2015
TRUE,stunting,numerator,1.702214,zahr71dt,ZAF,2015
TRUE,stunting,denominator,7.151738,zahr71dt,ZAF,2015
FALSE,stunting,statistic,0.277338679766766,zahr71dt,ZAF,2015
FALSE,stunting,numerator,393.670035,zahr71dt,ZAF,2015
FALSE,stunting,denominator,1419.455935,zahr71dt,ZAF,2015
TRUE,registration,statistic,,zahr71dt,ZAF,2015
TRUE,registration,numerator,,zahr71dt,ZAF,2015
TRUE,registration,denominator,,zahr71dt,ZAF,2015
FALSE,registration,statistic,,zahr71dt,ZAF,2015
FALSE,registration,numerator,,zahr71dt,ZAF,2015
FALSE,registration,denominator,,zahr71dt,ZAF,2015
TRUE,mortality,statistic,,zmhr31dt,ZMB,1996
TRUE,mortality,numerator,,zmhr31dt,ZMB,1996
TRUE,mortality,denominator,,zmhr31dt,ZMB,1996
FALSE,mortality,statistic,0.169364421159739,zmhr31dt,ZMB,1996
FALSE,mortality,numerator,2582.8231635,zmhr31dt,ZMB,1996
FALSE,mortality,denominator,15250.0929405,zmhr31dt,ZMB,1996
TRUE,stunting,statistic,,zmhr31dt,ZMB,1996
TRUE,stunting,numerator,,zmhr31dt,ZMB,1996
TRUE,stunting,denominator,,zmhr31dt,ZMB,1996
FALSE,stunting,statistic,,zmhr31dt,ZMB,1996
FALSE,stunting,numerator,,zmhr31dt,ZMB,1996
FALSE,stunting,denominator,,zmhr31dt,ZMB,1996
TRUE,registration,statistic,,zmhr31dt,ZMB,1996
TRUE,registration,numerator,,zmhr31dt,ZMB,1996
TRUE,registration,denominator,,zmhr31dt,ZMB,1996
FALSE,registration,statistic,,zmhr31dt,ZMB,1996
FALSE,registration,numerator,,zmhr31dt,ZMB,1996
FALSE,registration,denominator,,zmhr31dt,ZMB,1996
TRUE,mortality,statistic,0.140662957971686,zmhr51dt,ZMB,2005
TRUE,mortality,numerator,16.6751465,zmhr51dt,ZMB,2005
TRUE,mortality,denominator,118.546821,zmhr51dt,ZMB,2005
FALSE,mortality,statistic,0.121563022549587,zmhr51dt,ZMB,2005
FALSE,mortality,numerator,1683.9207575,zmhr51dt,ZMB,2005
FALSE,mortality,denominator,13852.2448865,zmhr51dt,ZMB,2005
TRUE,stunting,statistic,0.510134294437865,zmhr51dt,ZMB,2005
TRUE,stunting,numerator,20.809517,zmhr51dt,ZMB,2005
TRUE,stunting,denominator,40.792233,zmhr51dt,ZMB,2005
FALSE,stunting,statistic,0.456795355391001,zmhr51dt,ZMB,2005
FALSE,stunting,numerator,2569.810149,zmhr51dt,ZMB,2005
FALSE,stunting,denominator,5625.736161,zmhr51dt,ZMB,2005
TRUE,registration,statistic,0,zmhr51dt,ZMB,2005
TRUE,registration,numerator,0,zmhr51dt,ZMB,2005
TRUE,registration,denominator,47.196307,zmhr51dt,ZMB,2005
FALSE,registration,statistic,0.14159969720073,zmhr51dt,ZMB,2005
FALSE,registration,numerator,909.796146,zmhr51dt,ZMB,2005
FALSE,registration,denominator,6425.127765,zmhr51dt,ZMB,2005
TRUE,mortality,statistic,0.0841195912491762,zmhr61dt,ZMB,2013
TRUE,mortality,numerator,22.1023405,zmhr61dt,ZMB,2013
TRUE,mortality,denominator,262.749024,zmhr61dt,ZMB,2013
FALSE,mortality,statistic,0.0779407348525523,zmhr61dt,ZMB,2013
FALSE,mortality,numerator,2391.9507715,zmhr61dt,ZMB,2013
FALSE,mortality,denominator,30689.353597,zmhr61dt,ZMB,2013
TRUE,stunting,statistic,0.428417235804216,zmhr61dt,ZMB,2013
TRUE,stunting,numerator,42.712749,zmhr61dt,ZMB,2013
TRUE,stunting,denominator,99.698951,zmhr61dt,ZMB,2013
FALSE,stunting,statistic,0.40441282881051,zmhr61dt,ZMB,2013
FALSE,stunting,numerator,4986.721017,zmhr61dt,ZMB,2013
FALSE,stunting,denominator,12330.768615,zmhr61dt,ZMB,2013
TRUE,registration,statistic,0.116584145915815,zmhr61dt,ZMB,2013
TRUE,registration,numerator,12.468706,zmhr61dt,ZMB,2013
TRUE,registration,denominator,106.950271,zmhr61dt,ZMB,2013
FALSE,registration,statistic,0.116179312275214,zmhr61dt,ZMB,2013
FALSE,registration,numerator,1567.400694,zmhr61dt,ZMB,2013
FALSE,registration,denominator,13491.220281,zmhr61dt,ZMB,2013
TRUE,mortality,statistic,,zwhr31dt,ZWE,1993
TRUE,mortality,numerator,,zwhr31dt,ZWE,1993
TRUE,mortality,denominator,,zwhr31dt,ZWE,1993
FALSE,mortality,statistic,0.0721760757882144,zwhr31dt,ZWE,1993
FALSE,mortality,numerator,708.826485,zwhr31dt,ZWE,1993
FALSE,mortality,denominator,9820.795565,zwhr31dt,ZWE,1993
TRUE,stunting,statistic,,zwhr31dt,ZWE,1993
TRUE,stunting,numerator,,zwhr31dt,ZWE,1993
TRUE,stunting,denominator,,zwhr31dt,ZWE,1993
FALSE,stunting,statistic,,zwhr31dt,ZWE,1993
FALSE,stunting,numerator,,zwhr31dt,ZWE,1993
FALSE,stunting,denominator,,zwhr31dt,ZWE,1993
